userId,movieId,rating,timestamp
93,1,4.0,982639553
94,39,3.5,1663972862
95,1,4.5,1160448269
96,3,4.0,840101142
97,17,4.0,1171227687
98,2,3.0,1043036387
99,50,4.0,1439845665
100,1,5.0,1484950887
101,616,3.5,1646963188
102,6,4.0,942533328
103,1,4.0,1280168107
104,50,2.0,1284950128
105,223,5.0,1004997982
106,1,2.5,1503691931
107,1,3.5,1154723234
108,318,5.0,993697586
109,1,4.0,1254982916
110,2,3.0,1605692562
111,32,3.0,1503700034
112,750,5.0,1486083076
113,145,2.0,1150044279
114,260,3.5,1508323554
115,1,4.0,1107711745
116,19,4.0,1118171257
117,1,3.0,1112264677
118,1,4.5,1192391071
119,1,3.5,1114545369
120,1,5.0,1665192240
121,34,3.0,1602374296
122,296,4.0,1466022288
123,260,5.0,1475109895
124,10,4.0,1047339003
125,32,5.0,1123791184
126,3751,3.0,1453836248
127,19,2.5,1104648984
128,1,3.5,1669606094
129,46,4.0,979847167
130,1,3.0,849009136
131,1,4.0,1242557805
132,73,4.5,1284915737
133,50,5.0,1572018255
134,236,3.0,1014147377
135,1,5.0,1369836212
136,260,3.0,1487786970
137,13,4.0,1483078974
138,1,3.0,1116392088
139,1,4.0,1175150052
140,34,4.5,1503771228
141,253,4.0,1518881005
142,2,4.0,844861962
143,3,3.0,849645193
144,6,4.0,1591890821
145,2,3.0,847831050
146,10,3.0,898176874
147,110,5.0,1012855400
148,1,1.0,1471747611
149,6,3.0,974698675
150,1,4.0,939593912
151,6,4.0,1446029660
152,32,0.5,1476380530
153,36,5.0,861907947
154,7,5.0,973214950
155,111,4.0,938971668
156,296,5.0,1600021424
157,1,4.5,1471368827
158,1,4.0,992921075
159,2,3.0,1044517312
160,260,5.0,975270354
161,3,1.0,847288407
162,29,3.0,1351378984
163,1,4.0,1557963302
164,541,4.0,905284857
165,1,3.0,850988642
166,1,4.0,832849040
167,5,2.0,974691746
168,34,3.5,1556066737
169,2028,4.5,1478511778
170,318,5.0,1588818553
171,1,5.0,1519693947
172,3,1.0,1051831632
173,1,4.5,1166654758
174,1,3.5,1145199839
175,163,4.0,1380132429
176,1,2.5,1225231995
177,2,4.5,1452408809
178,180,4.5,1696465699
179,3,3.0,854272368
180,16,1.0,1059170222
181,50,4.5,1613803467
182,1,3.0,1444688376
183,260,4.5,1692094340
184,32,4.0,1228071350
185,110,3.0,948487886
186,2,4.0,1026188426
187,1,4.5,1074611262
188,1,4.0,1103751789
189,6,3.5,1111472542
190,50,4.5,1165162056
191,239,2.5,1289785899
192,2,4.0,834077210
193,785,1.0,1003116288
194,110,5.0,1473327433
195,18,3.5,1235638348
196,50,4.5,1553755714
197,2,3.5,1528070611
198,6,4.0,1451515522
199,1,5.0,847891006
200,19,3.0,845481436
201,1,5.0,1579440503
202,1,4.0,833912940
203,1,3.5,1368227375
204,1,4.0,1478901065
205,12,3.0,964842570
206,1,5.0,1520988229
207,260,3.0,939980794
208,1,3.0,898770904
209,16,4.5,1471780231
210,356,1.5,1621751120
211,2,4.0,839767657
212,2,4.0,1487707778
213,97,4.0,1287322453
214,16,1.0,1153872029
215,1,3.0,1254856661
216,260,5.0,1557506517
217,44,4.0,1316399526
218,6,5.0,1088251776
219,1,5.0,1151448915
220,1,4.5,1597241652
221,527,3.0,1213000696
222,65,0.5,1181494012
223,1,4.0,854050387
224,17,4.0,1078538231
225,318,5.0,1470160919
226,1,3.0,849118212
227,52,2.0,1094065939
228,1,4.0,1588786281
229,47,3.5,1544109994
230,260,4.5,1612534251
231,215,5.0,1184209202
232,1,4.0,1136875069
233,260,5.0,1406932055
234,50,1.5,1499621654
235,318,5.0,1464528687
236,379,3.0,1254967224
237,1,2.5,1109494770
238,1,4.0,1121667932
239,10,3.0,1305437142
240,2,4.5,1660678546
241,32,3.5,1425496613
242,1,3.5,1435909217
243,2,4.0,838349916
244,129,2.0,1015441506
245,1,3.0,1447956286
246,147,4.0,950308477
247,158,2.0,1137605955
248,32,3.0,1183787760
249,1,5.0,852155678
250,260,5.0,1042483518
251,1,3.0,1497652791
252,1,3.5,1590864701
253,32,3.5,1446920482
254,32,4.0,965275021
255,60,3.5,1411342003
256,3,3.0,976120672
257,48,3.5,1086191431
258,1,5.0,1608479078
259,1,4.0,1441990840
260,1,3.5,1555754699
261,1,2.0,1097014199
262,356,2.5,1574977818
263,1,4.0,998706744
264,186,2.5,1235791301
265,1,5.0,1607904458
266,260,4.0,974484118
267,2,5.0,844603020
268,6,4.0,1582060173
269,17,4.0,1100987968
270,1,5.0,1182992485
271,32,2.5,1525685325
272,29,4.0,1011306886
273,1,4.0,1490646737
274,151,3.0,946340466
275,70,5.0,1309721563
276,19,4.0,1299925057
277,32,4.0,1059596832
278,17,5.0,941723612
279,50,5.0,1390778609
280,2,4.5,1342551379
281,111,5.0,848154866
282,17,5.0,1157867668
283,3,4.0,996894549
284,44,2.5,1353481110
285,353,5.0,1131843819
286,1,4.5,1499082009
287,1,5.0,1541541524
288,208,1.0,980462201
289,29,3.0,969650534
290,296,3.0,1583005884
291,318,5.0,1525662623
292,1,5.0,831898298
293,1,4.0,945927420
294,374,2.0,962362409
295,260,2.0,1513406175
296,1,2.5,1106784803
297,150,5.0,832831911
298,1,3.5,1185297296
299,1,5.0,960672305
300,1,4.0,848684853
301,1037,3.0,1038793440
302,1,4.0,1588912792
303,36,4.0,1551556467
304,10,4.0,1319220363
305,1,4.0,938965525
306,10,4.0,842526588
307,1,3.0,864168942
308,39,3.5,1507770117
309,47,3.0,834051080
310,62,5.0,835940120
311,1,2.0,1506214241
312,5,3.0,955730702
313,47,4.0,1528064984
314,502,4.0,1192917507
315,296,4.0,1228250111
316,50,0.5,1428509261
317,32,5.0,1269412074
318,32,5.0,1447108434
319,1,3.0,950556034
320,1,3.5,1253365268
321,293,5.0,1556397933
322,63,4.0,971139913
323,10,3.0,995857611
324,1,3.5,1324421117
325,1,5.0,1466361859
326,1,3.0,1587532085
327,19,4.5,1269067108
328,1,4.0,1503538265
329,32,4.0,1284913470
330,10,3.0,834576046
331,370,3.0,1112627918
332,47,3.0,1438214900
333,1,4.0,1492233207
334,158,2.0,1285554905
335,1,4.5,1277693274
336,1,1.0,1210542668
337,5,3.5,1566793743
338,1,5.0,945045879
339,50,5.0,1521893018
340,50,3.0,1481589541
341,1,3.0,1076749443
342,39,4.0,1667504843
343,50,4.0,1423360520
344,1,0.5,1461970548
345,17,4.5,1110335851
346,6,5.0,1418242198
347,1,3.0,860079533
348,1,4.0,1315072778
349,10,3.0,834653708
350,169,2.0,1378235683
351,2,3.0,840205631
352,97,5.0,1393891691
353,1,4.0,835021447
354,1,4.0,980520710
355,1,3.5,1589838707
356,1,5.0,1017626510
357,1,4.0,864123062
358,1,3.0,1459717051
359,11,3.0,974766765
360,1,3.0,1577768517
361,6,4.0,860147426
362,50,4.0,1508602322
363,175,3.0,1355059264
364,6,4.0,1360536854
365,1,5.0,974844935
366,349,2.0,1328505685
367,1,4.0,1279240377
368,1,5.0,1105402660
369,6,2.0,840872835
370,1,1.0,1600524142
371,81,3.0,1013822922
372,17,4.0,956709701
373,50,4.5,1350496562
374,19,4.5,1186683916
375,345,4.5,1135992410
376,1,4.5,1300674766
377,1,4.5,1090315317
378,1,3.0,955079505
379,19,3.0,1081193265
380,17,5.0,939669411
381,1,4.0,868744712
382,1,4.5,1650165797
383,6,5.0,850310851
384,1644,2.5,1337390700
385,47,5.0,1248317943
386,293,4.5,1651586204
387,110,3.0,1541820477
388,1,4.0,846776950
389,1,4.0,1125187569
390,1,3.0,1199172435
391,1,5.0,986110964
392,6,3.0,1227879893
393,593,5.0,1365037347
394,47,5.0,1404417383
395,1,3.5,1173456857
396,47,5.0,1544944698
397,25,4.0,939228309
398,1,3.0,1445356830
399,47,4.5,1440677185
400,6,3.0,843866201
401,1,3.0,1263571391
402,16,3.5,1111474956
403,260,3.5,1581594456
404,31,5.0,1467954729
405,231,2.5,1292501706
406,65,2.5,1344387770
407,5,3.0,946095530
408,47,5.0,1588282173
409,1,4.0,851952816
410,1,3.5,1597612314
411,1,3.5,1164684094
412,7,3.0,1134594558
413,48,2.0,1391236747
414,47,4.0,1584902510
415,47,4.0,1566375953
416,44,1.0,1225233129
417,1,4.0,1246613379
418,6,4.0,832413980
419,1,4.0,853442863
420,1,4.0,854014263
421,29,4.0,1094754608
422,10,2.0,837894856
423,1,5.0,867067264
424,1,3.0,1218407366
425,1,3.0,1112868526
426,4896,4.0,1685818043
427,10,3.0,831186530
428,2,4.0,843238995
429,260,5.0,1448569852
430,1,4.0,1155616380
431,7,3.5,1111639468
432,31,2.0,1386839204
433,50,3.5,1540848463
434,107,3.0,1342311363
435,1,5.0,1438447223
436,1,4.0,962607873
437,1,4.0,1039138839
438,1,5.0,1602158018
439,3,3.0,858078484
440,589,4.0,974379591
441,1,4.0,1370660219
442,19,3.5,1131358028
443,296,5.0,1293758988
444,110,4.5,1459634413
445,318,5.0,1393509532
446,47,4.5,1505379489
447,1,5.0,1442130587
448,1,4.0,1084822895
449,17,4.0,957654421
450,2,4.0,1234768358
451,17,4.0,980375686
452,3,3.0,857058621
453,47,3.0,1447409418
454,1,4.5,1118195989
455,10,5.0,838806956
456,50,3.5,1092071518
457,112,4.0,1418525450
458,1,5.0,1662407425
459,1,4.0,1535390641
460,1,3.5,1255786817
461,356,4.0,987442850
462,31,4.0,1063380893
463,293,5.0,1474829670
464,260,5.0,1509292880
465,318,4.0,1466998992
466,1,4.5,1565315439
467,213,4.5,1060092142
468,1,5.0,1000459693
469,6,5.0,837063081
470,247,4.0,1013647087
471,19,3.0,840519599
472,47,3.0,1636928092
473,17,3.5,1449398229
474,1,4.0,1564601332
475,1,4.5,1145918170
476,32,3.0,943350048
477,22,4.0,1076382062
478,1,0.5,1678677178
479,34,4.0,1225779223
480,111,4.5,1681146081
481,2,3.0,1475380091
482,2,3.5,1421362347
483,1,4.0,974933809
484,333,3.0,1488353490
485,215,4.5,1598204552
486,1,5.0,847550558
487,1196,1.0,1584842635
488,50,4.5,1279836093
489,10,3.0,953054885
490,47,4.0,1628545960
491,318,2.5,1581897147
492,60,1.5,1175622402
493,551,4.0,1477153413
494,260,3.0,1211757714
495,2,2.5,1191847989
496,1265,4.5,1633637226
497,47,4.5,1575763932
498,2,3.5,1225488261
499,50,4.0,1662926182
500,60,4.0,1194480798
501,44,2.0,1079227709
502,1197,1.0,963802596
503,6,4.0,1599361760
504,17,5.0,927646088
505,260,5.0,1522007220
506,293,5.0,1485912522
507,165,4.0,1575198333
508,25,4.0,938979305
509,1,5.0,1551644131
510,32,3.0,859833456
511,6,5.0,1077905367
512,12,5.0,1308754435
513,1,3.0,861910773
514,110,1.0,1567264015
515,780,4.0,946246944
516,1,3.0,1568927007
517,110,2.0,1038137973
518,70,5.0,904841298
519,1,4.0,1446684974
520,163,2.5,1565232023
521,110,4.5,1364311674
522,47,3.5,1422595790
523,5618,2.5,1628266388
524,318,5.0,1526481020
525,19,5.0,1512675597
526,32,3.5,1285013379
527,1,3.0,987473204
528,272,3.5,1300406630
529,17,4.0,974961749
530,2,3.0,1090634650
531,1,3.0,1545115863
532,3,2.5,1149974044
533,1,4.0,1000715510
534,14,1.0,1049715071
535,32,4.0,1238132695
536,1,1.5,1111591674
537,1,5.0,1645553381
538,6,4.0,1278808218
539,6,3.5,1272974257
540,2,4.0,1015285121
541,260,5.0,1458948076
542,25,1.0,1415855767
543,318,3.5,1659102830
544,32,5.0,996463438
545,6,3.0,891363174
546,110,5.0,1204068656
547,16,2.5,1678430279
548,50,4.0,1687485864
549,23,3.0,835686483
550,1,3.0,1229626289
551,5,3.0,1501992369
552,163,4.5,1296213194
553,2,1.0,847114113
554,374,1.0,1170014018
555,47,4.5,1120766011
556,3177,1.0,1453053615
557,2,3.0,838147322
558,1,4.5,1301586371
559,6,3.0,854788814
560,260,4.0,1521982752
561,318,5.0,1518180300
562,16,4.0,839064268
563,14,3.0,885753655
564,1,3.0,1463629874
565,1,4.5,1124206286
566,260,5.0,1464522990
567,1,3.0,1355294443
568,1,5.0,1133567632
569,1,3.5,1521253587
570,785,2.0,948596481
571,1,5.0,986062968
572,1,5.0,1412630788
573,260,5.0,1441216677
574,6,4.0,1177955978
575,1,4.5,1476649999
576,318,5.0,1551831903
577,170,4.5,1358811396
578,1,4.0,851718881
579,589,5.0,978412508
580,29,4.5,1201411590
581,6,5.0,864921027
582,6,4.0,1662040696
583,18,2.5,1310589670
584,50,5.0,939844983
585,110,0.5,1078773795
586,1405,2.0,1239104388
587,1,3.0,1290264488
588,1,3.5,1151758895
589,19,2.5,1054101224
590,318,5.0,1455733282
591,50,4.0,1116602273
592,1,4.0,847194451
593,6,4.0,1034029383
594,10,4.0,948144875
595,21,4.0,843411164
596,1,5.0,863350945
597,6,4.0,845361395
598,1,3.0,1451836503
599,104,2.5,1506727292
600,1,4.0,1290564405
601,65,2.5,1211301432
602,1,4.0,865973617
603,1,4.0,1212901786
604,110,3.5,1264909650
605,105,1.0,1250443081
606,47,4.0,1370670096
607,10,3.0,842891476
608,1,5.0,828814756
609,1,5.0,973276469
610,10,0.5,1615485134
611,172,4.0,1292204710
612,1,4.0,865487562
613,1,5.0,1451848381
614,1,3.0,1445621068
615,39,4.0,1430179585
616,50,4.5,1121257788
617,34,4.0,839649945
618,1,4.5,1440515968
619,5,2.0,1491749513
620,1,5.0,1304961317
621,10,4.0,832943808
622,1,4.5,1460646396
623,1,5.0,945150317
624,5,4.0,1518319312
625,260,4.5,1447182991
626,253,4.0,1111474516
627,1,5.0,948553888
628,362,2.0,1372298991
629,32,4.0,1448024038
630,316,4.0,1309888426
631,1,4.5,1606099098
632,1,4.5,1378682006
633,1,2.0,1157966932
634,1,4.0,1024027070
635,2,4.0,956707376
636,47,5.0,1153107490
637,1,3.0,1522988040
638,1,4.0,1022032345
639,215,4.0,1275959072
640,32,5.0,1225302788
641,362,5.0,1354709645
642,110,5.0,1041840188
643,1,5.0,832349819
644,1,0.5,1589146272
645,1,3.0,854262048
646,1,3.0,1017536807
647,16,4.0,1605248772
648,32,3.5,1268034400
649,6,0.5,1499456282
650,1,5.0,831847558
651,299,3.5,1425098430
652,2,4.0,841003215
653,318,5.0,1487511809
654,2,5.0,836421681
655,1,3.5,1487685650
656,16,5.0,1154255115
657,50,3.0,891139208
658,29,5.0,1038345773
659,32,3.0,1018825921
660,339,4.0,1637848765
661,1,4.0,1560175745
662,1,5.0,1122802252
663,260,3.5,1527799910
664,2,2.5,1140543779
665,1,5.0,1115269230
666,16,3.0,1090055210
667,11,4.0,845467709
668,6,4.5,1192100344
669,1183,4.0,885435362
670,273,3.5,1364139134
671,1,4.0,945154397
672,260,4.5,1613326362
673,1,3.5,1102713384
674,296,0.5,1454891364
675,1,4.5,1314742743
676,110,3.0,1550012854
677,661,2.5,1289967345
678,22,3.5,1128945834
679,318,5.0,1637511813
680,1,5.0,1006977529
681,1,5.0,1534643300
682,2,3.0,837365894
683,1,4.0,1068303586
684,1,3.5,1105613106
685,47,4.5,1566546861
686,1,3.0,1605147476
687,1,4.0,1113527995
688,1,4.0,1153595231
689,480,4.0,1004639878
690,1,5.0,848436973
691,1,3.0,1682258797
692,3,4.0,834068502
693,73,3.5,1353644263
694,48,2.5,1132753200
695,1,5.0,875291276
696,29,4.0,1038966029
697,145,4.0,1413243613
698,1,4.5,1289743558
699,1,5.0,846431931
700,10,2.0,834160711
701,1,4.0,852131283
702,1,4.5,1420102669
703,10,2.0,836893062
704,6,5.0,992548701
705,10,4.0,944930574
706,17,4.0,941223301
707,1,3.0,1014022170
708,16,5.0,836399453
709,44,4.0,944970881
710,1,2.0,1097680316
711,1,4.5,1322081817
712,47,4.0,1515793248
713,1,4.0,1579013724
714,29,5.0,1665531656
715,1644,3.0,1468625933
716,32,5.0,1615725916
717,1,1.0,1097332101
718,150,5.0,839050409
719,6,3.0,865540369
720,1,4.5,1440207472
721,1,2.0,960597298
722,1,4.0,1115863407
723,1,3.0,1025404808
724,1,3.0,847016421
725,1,2.0,1473049529
726,3,4.0,836569173
727,186,4.0,1136080921
728,19,2.5,1070784380
729,50,5.0,1176838388
730,296,5.0,1541502687
731,1,5.0,832685894
732,934,3.0,1400181766
733,1,5.0,866637187
734,41566,4.0,1598038447
735,260,4.5,1260119056
736,47,4.5,1355092711
737,1,3.0,1156296674
738,47,3.5,1301671243
739,32,2.0,1252421938
740,345,3.5,1098203537
741,48,4.5,1151578998
742,223,4.0,953667615
743,1,5.0,971936624
744,260,4.0,1430178053
745,1,5.0,1461081944
746,32,2.5,1147807206
747,186,1.5,1290821281
748,6,4.0,939840819
749,32,4.5,1229630023
750,1,4.0,846072695
751,1,3.5,1167006165
752,104,2.0,1111498019
753,10,3.0,834596447
754,322,1.0,946670226
755,260,1.5,1455925097
756,110,4.0,1639322489
757,1,4.0,1219625000
758,10,3.0,841193881
759,6,3.0,837245776
760,1,4.0,956636531
761,17,5.0,841426647
762,110,3.0,1446574008
763,1,4.0,857667121
764,2,3.0,850526489
765,1,3.0,854050403
766,29,5.0,928399002
767,260,5.0,1547935806
768,1,4.0,947451743
769,1,3.0,1643915759
770,29,5.0,1513585412
771,260,5.0,1384963845
772,10,4.0,838415039
773,5,4.0,862576293
774,1,2.0,863635142
775,1,4.0,852009584
776,29,5.0,1351398368
777,47,5.0,1444517847
778,1,5.0,850399574
779,39,5.0,1174501665
780,6,5.0,941463008
781,32,2.0,942876547
782,50,5.0,1234063906
783,31,3.5,1349553536
784,2,4.0,1694083833
785,1,5.0,963726213
786,31,2.5,1270585450
787,300,1.0,1002119855
788,17,3.0,854282166
789,5,4.0,1015295530
790,318,4.0,1385153924
791,141,5.0,1633136666
792,1,4.0,1002114724
793,24,2.0,1062775288
794,123,3.5,1086873458
795,5,3.0,1421547375
796,1,3.5,1689786790
797,1,3.0,860530199
798,1,3.5,1055264568
799,48,2.0,973519572
800,29,3.5,1264670885
801,50,5.0,981425820
802,47,4.5,1500213284
803,1,3.5,1465065785
804,97,5.0,1451253358
805,16,2.0,1567405205
806,34,4.0,974842142
807,1,5.0,1535221139
808,11,4.5,1143021556
809,34,3.0,832209283
810,1,5.0,1107879010
811,2,1.0,943622889
812,260,5.0,1508523108
813,110,5.0,1195845075
814,70,5.0,973104942
815,6,4.5,1128615904
816,2,3.0,837597712
817,110,4.0,1545054408
818,1,4.0,865482865
819,3299,3.0,1381789487
820,6,5.0,1408819933
821,1,5.0,1231586073
822,19,5.0,829499221
823,44,2.0,836307195
824,36,5.0,1365677250
825,110,4.0,1498952994
826,58,4.0,832839602
827,39,4.0,1558107098
828,32,4.0,975719599
829,1,4.0,1037196291
830,111,2.0,961134891
831,6,4.0,1270279127
832,1,3.0,851577141
833,1,3.0,1162995979
834,296,5.0,1537619790
835,50,4.5,1471169374
836,1,4.0,938975293
837,32,4.0,840301008
838,6,5.0,938974878
839,593,4.0,1349297295
840,6,5.0,836962407
841,11,4.0,848612064
842,1,5.0,1415085681
843,47,4.0,1549758931
844,48,3.0,1145736209
845,1,3.0,835473427
846,1,4.0,1368329191
847,47,5.0,1551750393
848,1,4.5,1541221618
849,50,4.5,1613444254
850,2,4.0,835063632
851,32,3.0,838418306
852,3408,5.0,1547685768
853,3578,5.0,1582686810
854,1,4.0,950502720
855,1291,3.5,1586769598
856,1,3.0,1037907695
857,29,3.0,1013561138
858,1,4.0,1325435384
859,22,3.5,1073584666
860,1704,5.0,1628892794
861,2,0.5,1322031989
862,1,4.0,1553268670
863,16,4.0,1691173895
864,1,3.5,1227937793
865,1,4.0,930591015
866,1,5.0,986272660
867,296,4.5,1448784533
868,21,5.0,944897739
869,19,5.0,1567369157
870,1407,4.0,889392152
871,541,3.0,1214576772
872,1,5.0,1652264712
873,34,3.0,837325173
874,1,4.0,1688702821
875,1,4.5,1464968124
876,303,3.0,1269834013
877,261,3.5,1265801634
878,32,4.0,963332066
879,10,3.0,848207787
880,1,4.0,956617756
881,1,5.0,1270793731
882,1,4.0,865945658
883,50,5.0,992217927
884,1,3.0,1676198051
885,2571,5.0,1619500608
886,1,5.0,1199335058
887,1,5.0,1602963940
888,2,3.0,837646443
889,10,3.0,844701267
890,1,3.0,1095756503
891,260,5.0,1273569599
892,48,0.5,1142533987
893,296,5.0,1470831842
894,2,3.0,845926969
895,50,4.0,1677340506
896,150,3.5,1628640536
897,1,4.5,1517016319
898,39,3.0,1321040656
899,916,0.5,1271185092
900,104,0.5,1514729597
901,123,5.0,1653811502
902,1,3.0,847455932
903,266,4.0,1569335864
904,318,5.0,1694295876
905,6,3.0,1222640485
906,180,2.5,1225235321
907,1,2.0,859470787
908,110,4.0,992211470
909,1,2.0,1503218498
910,1,3.0,857813019
911,11,3.0,843690814
912,32,3.0,1646513072
913,1,4.5,1443043258
914,1,3.5,1225177541
915,21,5.0,835547746
916,32,4.0,1473993153
917,31,4.0,1252889190
918,16,4.0,1111483032
919,50,4.5,1553202542
920,32,5.0,1591988394
921,1,5.0,1468135214
922,260,5.0,1556909793
923,19,1.5,1252358803
924,10,3.0,835477435
925,32,5.0,1395516276
926,296,4.0,1544017112
927,32,4.0,1252811235
928,32,3.5,1594803121
929,1,5.0,1468398638
930,2,4.0,1475947011
931,6,4.0,841222470
932,17,5.0,939415516
933,50,5.0,954730925
934,3,2.5,1150229334
935,1,4.5,1563062011
936,11,3.0,847652026
937,1,3.5,1446970384
938,1,4.5,1561443377
939,10,3.0,840124002
940,1,4.0,1657014136
941,356,5.0,1603505273
942,1,4.0,975349655
943,1,3.0,849564834
944,19,3.5,1233721176
945,7,4.5,1158287393
946,50,4.0,1375062462
947,1,2.5,1442354088
948,1,5.0,1489389702
949,11,4.0,836294955
950,3,3.0,869543182
951,1,5.0,1518279998
952,50,5.0,1009556335
953,24,5.0,1021079437
954,112,2.0,1140205861
955,1,4.5,1062866078
956,260,3.0,1497374678
957,135,1.5,1169944755
958,296,2.0,1169757683
959,1,3.5,1683893695
960,1,5.0,1606167292
961,42,4.0,1200163566
962,2,2.0,1585932881
963,260,4.5,1487450147
964,69,2.5,1312583690
965,260,3.0,1494155803
966,24,3.0,1005362801
967,1,5.0,976055820
968,19,2.0,1431270416
969,110,4.0,841392835
970,28,5.0,944902496
971,1,2.0,1465070099
972,1,3.0,865612909
973,318,5.0,1292972906
974,1,5.0,951541313
975,110,4.0,974758599
976,19,3.5,1124158916
977,32,4.5,1426895239
978,1,5.0,1136487117
979,1,5.0,863523314
980,58,4.0,1100000596
981,1,1.0,1197495926
982,1,4.0,1609348200
983,50,5.0,1478291581
984,318,4.5,1486988842
985,1,4.0,1586393505
986,741,5.0,1438803394
987,16,4.0,938978803
988,47,3.5,1574461090
989,29,5.0,1361504504
990,3,1.0,855431349
991,1,4.0,1627155869
992,19,2.5,1065992727
993,1,3.0,1128378114
994,10,2.0,833537860
995,105,5.0,1015295958
996,52,2.5,1089541851
997,1,3.0,1021669160
998,11,3.5,1257953526
999,165,4.5,1199218731
1000,1,3.0,850653885
1001,2,0.5,1098121793
1002,44,0.5,1126175982
1003,1,3.5,1246949470
1004,186,5.0,837520417
1005,260,4.0,1516767474
1006,1,3.5,1189361304
1007,318,2.5,1533340771
1008,11,3.0,938769189
1009,260,5.0,1462816714
1010,6,4.0,840360894
1011,260,1.0,1051733451
1012,231,1.5,1527888936
1013,11,4.0,958703860
1014,7,5.0,869303832
1015,1,4.0,1333596741
1016,3,2.5,1136346537
1017,260,4.0,1460822646
1018,1,4.0,1112426398
1019,16,3.5,1495047896
1020,260,5.0,943268220
1021,47,5.0,1450129701
1022,47,5.0,1453641055
1023,2,3.0,1475426600
1024,1,4.0,1501266246
1025,1,3.5,1063534536
1026,34,3.0,1441043421
1027,1,5.0,833549204
1028,1,5.0,1389084078
1029,1,3.0,1485622552
1030,32,4.0,972683109
1031,50,4.5,1331858030
1032,1,3.0,834542456
1033,356,4.0,1681879710
1034,6,4.5,1507128493
1035,1,3.5,1378222833
1036,47,4.0,1615146009
1037,1,2.0,1436034400
1038,260,5.0,1233289104
1039,1,4.5,1544515275
1040,1,4.0,854226403
1041,631,3.0,1172481521
1042,296,5.0,1612083584
1043,1,4.0,1477711326
1044,105,4.5,1128807413
1045,50,4.5,1320780955
1046,21,3.5,1277307439
1047,24,1.0,974084312
1048,1,4.0,1619382182
1049,1,4.0,1277422634
1050,1,3.5,1263221004
1051,318,5.0,1586705331
1052,32,4.0,1587962887
1053,1,4.5,1535065174
1054,2,4.0,928944514
1055,10,5.0,834139896
1056,6,5.0,832393574
1057,1,3.5,1271099643
1058,318,5.0,1692987798
1059,48,0.5,1062957329
1060,58,2.5,1376014440
1061,3,4.0,1446147324
1062,1762,4.0,914021497
1063,29,5.0,1074122951
1064,29,2.0,974745350
1065,111,4.0,1013542772
1066,207,4.0,1311746592
1067,1,3.5,1422127402
1068,47,4.5,1690571250
1069,1,3.5,1247876790
1070,47,4.5,1201952065
1071,173,0.5,1235185769
1072,3,4.0,990910830
1073,24,1.5,1383579715
1074,1,4.0,864994974
1075,66,2.0,945375580
1076,34,3.0,845925854
1077,6,3.5,1091557980
1078,260,4.5,1435596122
1079,2,2.0,1142608445
1080,1,4.0,1125854710
1081,19,1.0,1324665443
1082,1,3.0,1251840653
1083,1,5.0,831752507
1084,1,4.5,1116512216
1085,318,5.0,1585234775
1086,1,3.5,1439761428
1087,1,3.0,1333157092
1088,6,4.0,992200629
1089,1,3.0,1499622376
1090,16,4.0,1111555900
